Bokaro,24
Chatra,53
Deogarh,5
Dhanbad,6
Dumka,7
East Singhbhum,8
Garhwa,27
Giridih,29
Godda,28
Gumla,31
Hazaribagh,10
Jamtara,18
Koderma,36
Latehar,17
Lohardaga,37
Pakur,42
Palamu,43
Ranchi,16
Sahebgang,45
Saraikela(Kharsanwa),19
Simdega,1
West Singbhum,52
