Amritsar,1
Barnala,20
Bhatinda,11
Faridkot,2
Fatehgarh,12
Fazilka,21
Ferozpur,3
Gurdaspur,4
Hoshiarpur,13
Jalandhar,14
kapurthala,5
Ludhiana,6
Mansa,15
Moga,7
Mohali,19
Muktsar,8
Nawanshahr,17
Pathankot,22
Patiala,9
Ropar (Rupnagar),16
Sangrur,10
Tarntaran,18
