Anantapur,12
Chittor,13
Cuddapah,1
East Godavari,14
Guntur,15
Krishna,16
Kurnool,17
Nellore,18
Prakasam,19
Srikakulam,21
Vijayanagaram,9
Visakhapatnam,22
West Godavari,23
