Ahmedabad,1
Amreli,15
Anand,2
Aravalli ,32
Banaskanth,3
Bharuch,5
Bhavnagar,6
Botad,28
Chhota Udaipur,29
Dahod,7
Dang,33
Devbhumi Dwarka,35
Gandhinagar,17
Gir Somnath,30
Jamnagar,18
Junagarh,19
Kachchh,20
Kheda,8
Mahisagar,31
Mehsana,9
Morbi,27
Narmada,24
Navsari,25
Panchmahals,21
Patan,10
Porbandar,26
Rajkot,11
Sabarkantha,12
Surat,13
Surendranagar,14
Tapi,34
The Dangs,16
Vadodara(Baroda),4
Valsad,23
