Angul,1
Balasore,16
Bargarh,2
Berhampur,38
Bhadrak,3
Bhubaneswar,39
Bolangir,4
Boudh,26
Cuttack,5
Deogarh,27
Dhenkanal,17
Gajapati,28
Ganjam,18
Jagatsinghpur,29
Jajpur,7
Jharsuguda,30
Kalahandi,8
Kandhamal,9
Kendrapara,31
Keonjhar,19
Khurda,32
Koraput,10
Malkangiri,33
Mayurbhanja,20
Nayagarh,35
Nowarangpur,12
Nuapada,34
Puri,13
Rayagada,14
Rourkela,37
Sambalpur,22
Sonepur,36
Sundergarh,23
