Alappuzha,16
Alleppey,1
Calicut,2
Ernakulam,3
Idukki,13
Kannur,4
Kasargod,14
Kollam,5
Kottayam,6
Kozhikode(Calicut),7
Malappuram,8
Palakad,9
Pathanamthitta,15
Thirssur,11
Thiruvananthapuram,10
Wayanad,12
