Bagalkot,25
Bangalore,1
Belgaum,2
Bellary,3
Bidar,4
Bijapur,5
Chamrajnagar,28
Chikmagalur,15
Chitradurga,16
Davangere,6
Dharwad,7
Gadag,27
Hassan,18
Haveri,8
Kalburgi,17
Karwar(Uttar Kannad),19
Kolar,10
Koppal,11
Madikeri(Kodagu),20
Mandya,21
Mangalore(Dakshin Kannad),22
Mysore,12
Raichur,14
Ramanagar,29
Shimoga,23
Tumkur,24
Udupi,26
Yadgiri,30
