Almora,32
Bageshwar,70
Chamoli (Gopeshwar),41
Champawat,71
Dehradoon,7
Garhwal (Pauri),46
Haldwani,1
Haridwar,50
Nanital,23
Pithoragarh,60
Rudraprayag,72
Tehri Garhwal,67
UdhamSinghNagar,28
Uttarkashi,69
